1, 494, Control_c, 7, 0, 0
1, 494, Control_c, 5, 91, 73
1, 494, Control_c, 5, 93, 22
1, 496, Program_c, 6, 48
1, 496, Control_c, 6, 91, 86
1, 496, Control_c, 6, 93, 24
1, 497, Control_c, 8, 32, 1
1, 497, Control_c, 8, 0, 0
1, 498, Program_c, 7, 1
1, 499, Control_c, 7, 91, 102
1, 499, Control_c, 7, 93, 20
1, 501, Program_c, 8, 26
1, 501, Control_c, 8, 91, 80
1, 501, Control_c, 8, 93, 20
1, 502, Control_c, 10, 32, 1
1, 502, Control_c, 10, 0, 0
1, 503, Program_c, 9, 0
1, 504, Control_c, 9, 91, 83
1, 504, Control_c, 9, 93, 0
1, 504, Control_c, 11, 32, 1
1, 504, Control_c, 11, 0, 0
1, 506, Program_c, 10, 26
1, 506, Control_c, 10, 91, 60
1, 506, Control_c, 10, 93, 22
1, 507, Control_c, 12, 32, 1
1, 507, Control_c, 12, 0, 0
1, 508, Program_c, 11, 25
1, 509, Control_c, 11, 91, 82
1, 509, Control_c, 11, 93, 12
1, 509, Control_c, 13, 32, 1
1, 509, Control_c, 13, 0, 0
1, 511, Program_c, 12, 25
1, 511, Control_c, 12, 91, 74
1, 511, Control_c, 12, 93, 20
1, 512, Control_c, 2, 32, 1
1, 512, Control_c, 2, 0, 0
1, 513, Program_c, 13, 24
1, 514, Control_c, 13, 91, 103
1, 514, Control_c, 13, 93, 28
1, 516, Program_c, 2, 18
1, 516, Control_c, 2, 91, 58
1, 516, Control_c, 2, 93, 28
1, 707, Control_c, 1, 64, 0
1, 710, Control_c, 7, 64, 0
1, 712, Control_c, 3, 64, 0
1, 712, Control_c, 4, 64, 0
1, 717, Control_c, 5, 64, 0
1, 720, Control_c, 6, 64, 0
1, 725, Control_c, 8, 64, 0
1, 727, Control_c, 9, 64, 0
1, 730, Control_c, 10, 64, 0
1, 732, Control_c, 11, 64, 0
1, 735, Control_c, 12, 64, 0
1, 737, Control_c, 2, 64, 0
1, 737, Control_c, 13, 64, 0
1, 757, Control_c, 1, 11, 127
1, 760, Control_c, 7, 11, 127
1, 762, Control_c, 3, 11, 127
1, 762, Control_c, 4, 11, 127
1, 767, Control_c, 5, 11, 127
1, 770, Control_c, 6, 11, 127
1, 775, Control_c, 8, 11, 127
1, 777, Control_c, 9, 11, 127
1, 780, Control_c, 10, 11, 127
1, 782, Control_c, 11, 11, 127
1, 785, Control_c, 12, 11, 127
1, 787, Control_c, 2, 11, 127
1, 787, Control_c, 13, 11, 127
1, 807, Control_c, 1, 1, 0
1, 810, Control_c, 7, 1, 0
1, 812, Control_c, 3, 1, 0
1, 812, Control_c, 4, 1, 0
1, 817, Control_c, 5, 1, 0
1, 820, Control_c, 6, 1, 0
1, 825, Control_c, 8, 1, 0
1, 827, Control_c, 9, 1, 0
1, 830, Control_c, 10, 1, 0
1, 832, Control_c, 11, 1, 0
1, 835, Control_c, 12, 1, 0
1, 837, Control_c, 2, 1, 0
1, 837, Control_c, 13, 1, 0
1, 857, Pitch_bend_c, 1, 8192
1, 860, Pitch_bend_c, 7, 8192
1, 862, Pitch_bend_c, 3, 8192
1, 862, Pitch_bend_c, 4, 8192
1, 867, Pitch_bend_c, 5, 8192
1, 870, Pitch_bend_c, 6, 8192
1, 875, Pitch_bend_c, 8, 8192
1, 877, Pitch_bend_c, 9, 8192
1, 880, Pitch_bend_c, 10, 8192
1, 882, Pitch_bend_c, 11, 8192
1, 885, Pitch_bend_c, 12, 8192
1, 887, Pitch_bend_c, 2, 8192
1, 887, Pitch_bend_c, 13, 8192
1, 1920, Note_on_c, 9, 42, 54
1, 2140, Note_on_c, 9, 42, 0
1, 2400, Note_on_c, 9, 42, 44
1, 2626, Note_on_c, 9, 42, 0
1, 2880, Note_on_c, 9, 42, 55
1, 3114, Note_on_c, 9, 42, 0
1, 3120, Note_on_c, 12, 55, 105
1, 3120, Note_on_c, 13, 55, 105
1, 3348, Note_on_c, 12, 55, 0
1, 3348, Note_on_c, 13, 55, 0
1, 3360, Note_on_c, 10, 55, 75
1, 3360, Note_on_c, 12, 63, 105
1, 3360, Note_on_c, 13, 63, 105
1, 3474, Note_on_c, 12, 63, 0
1, 3474, Note_on_c, 13, 63, 0
1, 3480, Note_on_c, 10, 53, 25
1, 3480, Note_on_c, 12, 62, 99
1, 3480, Note_on_c, 13, 62, 99
1, 3483, Note_on_c, 10, 55, 0
1, 3543, Note_on_c, 10, 53, 0
1, 3682, Note_on_c, 12, 62, 0
1, 3682, Note_on_c, 13, 62, 0
1, 3720, Note_on_c, 12, 63, 108
1, 3720, Note_on_c, 13, 63, 108
1, 3839, Note_on_c, 11, 67, 87
1, 3840, Note_on_c, 8, 51, 72
1, 3840, Note_on_c, 10, 55, 70
1, 3840, Note_on_c, 11, 63, 84
1, 3840, Note_on_c, 11, 70, 87
1, 4033, Note_on_c, 8, 51, 0
1, 4080, Note_on_c, 8, 51, 43
1, 4249, Control_c, 12, 1, 7
1, 4249, Control_c, 13, 1, 7
1, 4260, Note_on_c, 11, 63, 0
1, 4260, Note_on_c, 11, 70, 0
1, 4262, Note_on_c, 10, 55, 0
1, 4266, Note_on_c, 11, 67, 0
1, 4292, Note_on_c, 8, 51, 0
1, 4320, Note_on_c, 8, 51, 70
1, 4320, Note_on_c, 10, 53, 48
1, 4320, Note_on_c, 11, 63, 87
1, 4320, Note_on_c, 11, 67, 87
1, 4321, Note_on_c, 11, 70, 82
1, 4398, Control_c, 12, 1, 15
1, 4398, Control_c, 13, 1, 15
1, 4526, Control_c, 12, 1, 22
1, 4526, Control_c, 13, 1, 22
1, 4560, Note_on_c, 10, 55, 76
1, 4591, Note_on_c, 10, 53, 0
1, 4638, Note_on_c, 11, 63, 0
1, 4638, Note_on_c, 11, 70, 0
1, 4649, Note_on_c, 11, 67, 0
1, 4680, Note_on_c, 11, 70, 80
1, 4680, Note_on_c, 11, 63, 66
1, 4680, Note_on_c, 11, 67, 84
1, 4823, Control_c, 12, 1, 14
1, 4823, Control_c, 13, 1, 14
1, 4845, Control_c, 12, 1, 3
1, 4845, Control_c, 13, 1, 3
1, 4855, Control_c, 12, 1, 0
1, 4855, Control_c, 13, 1, 0
1, 4872, Note_on_c, 11, 63, 0
1, 4883, Note_on_c, 11, 70, 0
1, 4889, Note_on_c, 11, 67, 0
1, 4919, Note_on_c, 11, 70, 60
1, 4920, Note_on_c, 11, 63, 60
1, 4920, Note_on_c, 11, 67, 60
1, 4936, Note_on_c, 8, 51, 0
1, 4986, Note_on_c, 12, 63, 0
1, 4986, Note_on_c, 13, 63, 0
1, 5008, Note_on_c, 10, 55, 0
1, 5036, Note_on_c, 11, 70, 0
1, 5037, Note_on_c, 11, 63, 0
1, 5037, Note_on_c, 11, 67, 0
1, 5038, Note_on_c, 11, 67, 93
1, 5039, Note_on_c, 11, 70, 93
1, 5040, Note_on_c, 8, 51, 55
1, 5040, Note_on_c, 10, 53, 66
1, 5040, Note_on_c, 11, 63, 80
1, 5040, Note_on_c, 12, 55, 99
1, 5040, Note_on_c, 13, 55, 99
1, 5239, Note_on_c, 10, 53, 0
1, 5265, Note_on_c, 8, 51, 0
1, 5276, Note_on_c, 12, 55, 0
1, 5276, Note_on_c, 13, 55, 0
1, 5280, Note_on_c, 8, 51, 66
1, 5280, Note_on_c, 10, 55, 74
1, 5280, Note_on_c, 12, 63, 105
1, 5280, Note_on_c, 13, 63, 105
1, 5395, Note_on_c, 11, 63, 0
1, 5395, Note_on_c, 12, 63, 0
1, 5395, Note_on_c, 13, 63, 0
1, 5396, Note_on_c, 11, 67, 0
1, 5396, Note_on_c, 11, 70, 0
1, 5400, Note_on_c, 11, 67, 84
1, 5400, Note_on_c, 11, 63, 64
1, 5400, Note_on_c, 11, 70, 72
1, 5400, Note_on_c, 12, 62, 99
1, 5400, Note_on_c, 13, 62, 99
1, 5473, Note_on_c, 8, 51, 0
1, 5516, Note_on_c, 11, 67, 0
1, 5516, Note_on_c, 11, 70, 0
1, 5518, Note_on_c, 11, 63, 0
1, 5519, Note_on_c, 11, 63, 76
1, 5520, Note_on_c, 8, 51, 68
1, 5520, Note_on_c, 11, 67, 74
1, 5520, Note_on_c, 11, 70, 89
1, 5590, Note_on_c, 12, 62, 0
1, 5590, Note_on_c, 13, 62, 0
1, 5636, Note_on_c, 11, 63, 0
1, 5637, Note_on_c, 11, 67, 0
1, 5637, Note_on_c, 11, 70, 0
1, 5639, Note_on_c, 11, 70, 60
1, 5640, Note_on_c, 11, 63, 60
1, 5640, Note_on_c, 11, 67, 60
1, 5640, Note_on_c, 12, 63, 102
1, 5640, Note_on_c, 13, 63, 102
1, 5723, Note_on_c, 11, 63, 0
1, 5731, Note_on_c, 10, 55, 0
1, 5752, Note_on_c, 11, 67, 0
1, 5757, Note_on_c, 11, 70, 0
1, 5760, Note_on_c, 8, 46, 64
1, 5760, Note_on_c, 10, 50, 74
1, 5760, Note_on_c, 11, 65, 87
1, 5760, Note_on_c, 11, 70, 84
1, 5761, Note_on_c, 11, 62, 84
1, 5782, Note_on_c, 8, 51, 0
1, 5927, Note_on_c, 8, 46, 0
1, 5974, Note_on_c, 12, 63, 0
1, 5974, Note_on_c, 13, 63, 0
1, 6000, Note_on_c, 8, 46, 64
1, 6000, Note_on_c, 12, 65, 102
1, 6000, Note_on_c, 13, 65, 102
1, 6176, Note_on_c, 11, 65, 0
1, 6179, Note_on_c, 11, 62, 0
1, 6180, Note_on_c, 11, 70, 0
1, 6193, Note_on_c, 8, 46, 0
1, 6222, Note_on_c, 10, 50, 0
1, 6238, Note_on_c, 11, 70, 90
1, 6240, Note_on_c, 8, 46, 61
1, 6240, Note_on_c, 10, 48, 64
1, 6241, Note_on_c, 11, 65, 87
1, 6241, Note_on_c, 11, 62, 87
1, 6427, Note_on_c, 10, 48, 0
1, 6429, Note_on_c, 8, 46, 0
1, 6480, Note_on_c, 8, 46, 58
1, 6480, Note_on_c, 10, 50, 76
1, 6548, Note_on_c, 11, 70, 0
1, 6553, Note_on_c, 11, 65, 0
1, 6557, Note_on_c, 11, 62, 0
1, 6600, Note_on_c, 11, 65, 76
1, 6600, Note_on_c, 11, 62, 87
1, 6600, Note_on_c, 11, 70, 87
1, 6797, Note_on_c, 11, 70, 0
1, 6799, Note_on_c, 11, 65, 0
1, 6840, Note_on_c, 11, 65, 51
1, 6840, Note_on_c, 11, 70, 64
1, 6855, Note_on_c, 8, 46, 0
1, 6890, Note_on_c, 11, 70, 0
1, 6896, Note_on_c, 11, 62, 0
1, 6901, Note_on_c, 11, 65, 0
1, 6935, Note_on_c, 10, 50, 0
1, 6958, Note_on_c, 11, 62, 87
1, 6960, Note_on_c, 8, 46, 47
1, 6960, Note_on_c, 10, 48, 61
1, 6960, Note_on_c, 11, 65, 80
1, 6960, Note_on_c, 11, 70, 87
1, 6960, Note_on_c, 12, 63, 99
1, 6960, Note_on_c, 13, 63, 99
1, 6972, Note_on_c, 12, 65, 0
1, 6972, Note_on_c, 13, 65, 0
1, 7140, Note_on_c, 8, 46, 0
1, 7198, Note_on_c, 10, 48, 0
1, 7200, Note_on_c, 8, 46, 68
1, 7200, Note_on_c, 10, 50, 76
1, 7200, Note_on_c, 12, 62, 84
1, 7200, Note_on_c, 13, 62, 84
1, 7222, Note_on_c, 12, 63, 0
1, 7222, Note_on_c, 13, 63, 0
1, 7314, Note_on_c, 11, 65, 0
1, 7315, Note_on_c, 11, 62, 0
1, 7317, Note_on_c, 11, 70, 0
1, 7320, Note_on_c, 11, 62, 58
1, 7320, Note_on_c, 11, 65, 61
1, 7320, Note_on_c, 11, 70, 64
1, 7373, Note_on_c, 8, 46, 0
1, 7436, Note_on_c, 11, 65, 0
1, 7437, Note_on_c, 11, 62, 0
1, 7437, Note_on_c, 11, 70, 0
1, 7440, Note_on_c, 8, 46, 70
1, 7440, Note_on_c, 8, 46, 74
1, 7440, Note_on_c, 11, 62, 82
1, 7440, Note_on_c, 11, 65, 70
1, 7440, Note_on_c, 11, 70, 87
1, 7440, Note_on_c, 12, 63, 105
1, 7440, Note_on_c, 13, 63, 105
1, 7460, Note_on_c, 12, 62, 0
1, 7460, Note_on_c, 13, 62, 0
1, 7475, Note_on_c, 10, 50, 0
1, 7556, Note_on_c, 11, 70, 0
1, 7557, Note_on_c, 11, 62, 0
1, 7557, Note_on_c, 11, 65, 0
1, 7560, Note_on_c, 11, 65, 72
1, 7560, Note_on_c, 11, 70, 78
1, 7560, Note_on_c, 11, 62, 66
1, 7625, Note_on_c, 11, 62, 0
1, 7634, Note_on_c, 11, 70, 0
1, 7636, Note_on_c, 11, 65, 0
1, 7661, Note_on_c, 8, 46, 0
1, 7670, Note_on_c, 8, 46, 0
1, 7680, Note_on_c, 8, 48, 74
1, 7680, Note_on_c, 10, 55, 76
1, 7680, Note_on_c, 11, 60, 76
1, 7680, Note_on_c, 11, 70, 90
1, 7681, Note_on_c, 11, 63, 82
1, 7895, Note_on_c, 8, 48, 0
1, 7896, Note_on_c, 10, 55, 0
1, 7920, Note_on_c, 8, 48, 78
1, 7920, Note_on_c, 10, 55, 64
1, 8045, Control_c, 12, 1, 1
1, 8045, Control_c, 13, 1, 1
1, 8048, Note_on_c, 11, 70, 0
1, 8077, Control_c, 12, 1, 10
1, 8077, Control_c, 13, 1, 10
1, 8110, Note_on_c, 11, 60, 0
1, 8118, Note_on_c, 8, 48, 0
1, 8141, Control_c, 12, 1, 17
1, 8141, Control_c, 13, 1, 17
1, 8159, Note_on_c, 11, 60, 80
1, 8159, Note_on_c, 11, 63, 0
1, 8160, Note_on_c, 8, 48, 76
1, 8160, Note_on_c, 10, 53, 84
1, 8160, Note_on_c, 11, 70, 90
1, 8160, Note_on_c, 11, 63, 72
1, 8189, Note_on_c, 10, 55, 0
1, 8400, Note_on_c, 10, 55, 84
1, 8423, Note_on_c, 10, 53, 0
1, 8428, Control_c, 12, 1, 25
1, 8428, Control_c, 13, 1, 25
1, 8464, Note_on_c, 11, 70, 0
1, 8478, Note_on_c, 11, 60, 0
1, 8520, Note_on_c, 11, 70, 87
1, 8520, Note_on_c, 11, 60, 80
1, 8544, Control_c, 12, 1, 18
1, 8544, Control_c, 13, 1, 18
1, 8566, Control_c, 12, 1, 10
1, 8566, Control_c, 13, 1, 10
1, 8598, Control_c, 12, 1, 0
1, 8598, Control_c, 13, 1, 0
1, 8669, Note_on_c, 12, 63, 0
1, 8669, Note_on_c, 13, 63, 0
1, 8707, Note_on_c, 11, 63, 0
1, 8760, Note_on_c, 11, 63, 61
1, 8808, Note_on_c, 11, 60, 0
1, 8814, Note_on_c, 11, 70, 0
1, 8816, Note_on_c, 8, 48, 0
1, 8818, Note_on_c, 11, 63, 0
1, 8880, Note_on_c, 8, 48, 80
1, 8880, Note_on_c, 10, 53, 76
1, 8880, Note_on_c, 11, 63, 84
1, 8880, Note_on_c, 11, 60, 90
1, 8880, Note_on_c, 12, 55, 108
1, 8880, Note_on_c, 13, 55, 108
1, 8881, Note_on_c, 11, 70, 90
1, 8883, Note_on_c, 10, 55, 0
1, 9114, Note_on_c, 10, 53, 0
1, 9120, Note_on_c, 10, 55, 84
1, 9200, Note_on_c, 11, 60, 0
1, 9207, Note_on_c, 11, 63, 0
1, 9233, Note_on_c, 11, 70, 0
1, 9240, Note_on_c, 11, 70, 57
1, 9240, Note_on_c, 11, 60, 64
1, 9240, Note_on_c, 11, 63, 59
1, 9307, Control_c, 12, 1, 7
1, 9307, Control_c, 13, 1, 7
1, 9309, Note_on_c, 8, 48, 0
1, 9355, Note_on_c, 11, 70, 0
1, 9355, Note_on_c, 11, 60, 0
1, 9355, Note_on_c, 11, 63, 0
1, 9360, Note_on_c, 8, 48, 70
1, 9360, Note_on_c, 10, 56, 76
1, 9360, Note_on_c, 11, 60, 50
1, 9360, Note_on_c, 11, 63, 66
1, 9360, Note_on_c, 11, 70, 68
1, 9360, Note_on_c, 12, 56, 105
1, 9360, Note_on_c, 13, 56, 105
1, 9371, Control_c, 12, 1, 0
1, 9371, Control_c, 13, 1, 0
1, 9377, Note_on_c, 10, 55, 0
1, 9394, Note_on_c, 12, 55, 0
1, 9394, Note_on_c, 13, 55, 0
1, 9475, Note_on_c, 11, 60, 0
1, 9475, Note_on_c, 11, 63, 0
1, 9475, Note_on_c, 11, 70, 0
1, 9480, Note_on_c, 11, 60, 46
1, 9480, Note_on_c, 11, 70, 37
1, 9480, Note_on_c, 11, 63, 44
1, 9534, Note_on_c, 11, 70, 0
1, 9548, Note_on_c, 11, 60, 0
1, 9549, Note_on_c, 11, 63, 0
1, 9599, Note_on_c, 11, 60, 96
1, 9599, Note_on_c, 11, 70, 99
1, 9600, Note_on_c, 8, 51, 64
1, 9600, Note_on_c, 11, 63, 90
1, 9615, Note_on_c, 8, 48, 0
1, 10010, Note_on_c, 11, 70, 0
1, 10024, Note_on_c, 11, 60, 0
1, 10042, Note_on_c, 11, 63, 0
1, 10049, Note_on_c, 10, 56, 0
1, 10079, Note_on_c, 11, 70, 96
1, 10079, Note_on_c, 11, 63, 84
1, 10080, Note_on_c, 10, 55, 61
1, 10080, Note_on_c, 11, 60, 70
1, 10242, Control_c, 12, 1, 3
1, 10242, Control_c, 13, 1, 3
1, 10243, Note_on_c, 8, 51, 0
1, 10320, Note_on_c, 8, 51, 61
1, 10320, Note_on_c, 10, 56, 62
1, 10365, Note_on_c, 10, 55, 0
1, 10413, Note_on_c, 11, 63, 0
1, 10414, Note_on_c, 11, 60, 0
1, 10415, Note_on_c, 11, 70, 0
1, 10439, Note_on_c, 11, 70, 84
1, 10440, Note_on_c, 11, 60, 84
1, 10440, Note_on_c, 11, 63, 84
1, 10625, Control_c, 12, 1, 0
1, 10625, Control_c, 13, 1, 0
1, 10629, Note_on_c, 11, 63, 0
1, 10632, Note_on_c, 11, 60, 0
1, 10680, Note_on_c, 11, 60, 46
1, 10680, Note_on_c, 11, 63, 30
1, 10715, Note_on_c, 11, 63, 0
1, 10728, Note_on_c, 12, 56, 0
1, 10728, Note_on_c, 13, 56, 0
1, 10733, Note_on_c, 11, 60, 0
1, 10737, Note_on_c, 11, 70, 0
1, 10769, Note_on_c, 10, 56, 0
1, 10800, Note_on_c, 10, 55, 68
1, 10800, Note_on_c, 11, 60, 80
1, 10800, Note_on_c, 11, 70, 90
1, 10800, Note_on_c, 12, 55, 105
1, 10800, Note_on_c, 13, 55, 105
1, 10801, Note_on_c, 11, 63, 80
1, 10992, Note_on_c, 8, 51, 0
1, 11028, Note_on_c, 12, 55, 0
1, 11028, Note_on_c, 13, 55, 0
1, 11040, Note_on_c, 8, 51, 58
1, 11040, Note_on_c, 10, 56, 72
1, 11040, Note_on_c, 12, 63, 105
1, 11040, Note_on_c, 13, 63, 105
1, 11090, Note_on_c, 10, 55, 0
1, 11103, Note_on_c, 11, 60, 0
1, 11129, Note_on_c, 11, 63, 0
1, 11154, Note_on_c, 12, 63, 0
1, 11154, Note_on_c, 13, 63, 0
1, 11157, Note_on_c, 11, 70, 0
1, 11160, Note_on_c, 11, 63, 49
1, 11160, Note_on_c, 11, 60, 51
1, 11160, Note_on_c, 11, 70, 52
1, 11160, Note_on_c, 12, 62, 99
1, 11160, Note_on_c, 13, 62, 99
1, 11277, Note_on_c, 11, 63, 0
1, 11277, Note_on_c, 11, 60, 0
1, 11277, Note_on_c, 11, 70, 0
1, 11280, Note_on_c, 10, 55, 58
1, 11280, Note_on_c, 11, 70, 90
1, 11280, Note_on_c, 11, 60, 84
1, 11280, Note_on_c, 11, 63, 84
1, 11308, Note_on_c, 10, 56, 0
1, 11362, Note_on_c, 12, 62, 0
1, 11362, Note_on_c, 13, 62, 0
1, 11381, Note_on_c, 11, 60, 0
1, 11382, Note_on_c, 11, 63, 0
1, 11400, Note_on_c, 11, 63, 66
1, 11400, Note_on_c, 11, 60, 38
1, 11400, Note_on_c, 12, 63, 108
1, 11400, Note_on_c, 13, 63, 108
1, 11465, Note_on_c, 11, 70, 0
1, 11467, Note_on_c, 11, 63, 0
1, 11467, Note_on_c, 11, 60, 0
1, 11495, Note_on_c, 10, 55, 0
1, 11519, Note_on_c, 11, 67, 87
1, 11520, Note_on_c, 8, 51, 72
1, 11520, Note_on_c, 10, 55, 70
1, 11520, Note_on_c, 11, 63, 84
1, 11520, Note_on_c, 11, 70, 87
1, 11530, Note_on_c, 8, 51, 0
1, 11713, Note_on_c, 8, 51, 0
1, 11760, Lyric_t, "My "
1, 11760, Note_on_c, 3, 67, 102
1, 11760, Note_on_c, 8, 51, 43
1, 11929, Control_c, 12, 1, 7
1, 11929, Control_c, 13, 1, 7
1, 11942, Note_on_c, 10, 55, 0
1, 11961, Note_on_c, 3, 67, 0
1, 11972, Note_on_c, 8, 51, 0
1, 11994, Note_on_c, 11, 67, 0
1, 11997, Note_on_c, 11, 63, 0
1, 11999, Note_on_c, 11, 70, 0
1, 12000, Lyric_t, "life "
1, 12000, Note_on_c, 3, 70, 102
1, 12000, Note_on_c, 8, 51, 70
1, 12000, Note_on_c, 10, 53, 48
1, 12000, Note_on_c, 11, 63, 87
1, 12000, Note_on_c, 11, 67, 87
1, 12001, Note_on_c, 11, 70, 82
1, 12078, Control_c, 12, 1, 15
1, 12078, Control_c, 13, 1, 15
1, 12120, Lyric_t, "is "
1, 12120, Note_on_c, 3, 67, 99
1, 12147, Note_on_c, 3, 70, 0
1, 12206, Control_c, 12, 1, 22
1, 12206, Control_c, 13, 1, 22
1, 12240, Note_on_c, 10, 55, 76
1, 12259, Note_on_c, 3, 67, 0
1, 12271, Note_on_c, 10, 53, 0
1, 12354, Note_on_c, 11, 67, 0
1, 12358, Note_on_c, 11, 70, 0
1, 12360, Lyric_t, "bril"
1, 12360, Note_on_c, 3, 70, 105
1, 12360, Note_on_c, 11, 63, 0
1, 12360, Note_on_c, 11, 70, 80
1, 12360, Note_on_c, 11, 63, 66
1, 12360, Note_on_c, 11, 67, 84
1, 12480, Lyric_t, "liant. "
1, 12480, Lyric_t, "\015"
1, 12480, Note_on_c, 3, 63, 90
1, 12494, Note_on_c, 3, 70, 0
1, 12503, Control_c, 12, 1, 14
1, 12503, Control_c, 13, 1, 14
1, 12525, Control_c, 12, 1, 3
1, 12525, Control_c, 13, 1, 3
1, 12535, Control_c, 12, 1, 0
1, 12535, Control_c, 13, 1, 0
1, 12596, Note_on_c, 11, 70, 0
1, 12596, Note_on_c, 11, 67, 0
1, 12598, Note_on_c, 11, 63, 0
1, 12599, Note_on_c, 11, 70, 60
1, 12600, Note_on_c, 3, 63, 82
1, 12600, Note_on_c, 11, 63, 60
1, 12600, Note_on_c, 11, 67, 60
1, 12613, Note_on_c, 3, 63, 0
1, 12616, Note_on_c, 8, 51, 0
1, 12666, Note_on_c, 12, 63, 0
1, 12666, Note_on_c, 13, 63, 0
1, 12688, Note_on_c, 10, 55, 0
1, 12716, Note_on_c, 11, 70, 0
1, 12717, Note_on_c, 11, 63, 0
1, 12717, Note_on_c, 11, 67, 0
1, 12718, Note_on_c, 11, 67, 93
1, 12719, Note_on_c, 11, 70, 93
1, 12720, Note_on_c, 8, 51, 55
1, 12720, Note_on_c, 10, 53, 66
1, 12720, Note_on_c, 11, 63, 80
1, 12720, Note_on_c, 12, 55, 99
1, 12720, Note_on_c, 13, 55, 99
1, 12795, Note_on_c, 3, 63, 0
1, 12919, Note_on_c, 10, 53, 0
1, 12945, Note_on_c, 8, 51, 0
1, 12956, Note_on_c, 12, 55, 0
1, 12956, Note_on_c, 13, 55, 0
1, 12960, Note_on_c, 8, 51, 66
1, 12960, Note_on_c, 10, 55, 74
1, 12960, Note_on_c, 12, 63, 105
1, 12960, Note_on_c, 13, 63, 105
1, 13075, Note_on_c, 11, 63, 0
1, 13075, Note_on_c, 12, 63, 0
1, 13075, Note_on_c, 13, 63, 0
1, 13076, Note_on_c, 11, 67, 0
1, 13076, Note_on_c, 11, 70, 0
1, 13080, Note_on_c, 11, 67, 84
1, 13080, Note_on_c, 11, 63, 64
1, 13080, Note_on_c, 11, 70, 72
1, 13080, Note_on_c, 12, 62, 99
1, 13080, Note_on_c, 13, 62, 99
1, 13153, Note_on_c, 8, 51, 0
1, 13196, Note_on_c, 11, 67, 0
1, 13196, Note_on_c, 11, 70, 0
1, 13198, Note_on_c, 11, 63, 0
1, 13199, Note_on_c, 11, 63, 76
1, 13200, Note_on_c, 8, 51, 68
1, 13200, Note_on_c, 11, 67, 74
1, 13200, Note_on_c, 11, 70, 89
1, 13270, Note_on_c, 12, 62, 0
1, 13270, Note_on_c, 13, 62, 0
1, 13316, Note_on_c, 11, 63, 0
1, 13317, Note_on_c, 11, 67, 0
1, 13317, Note_on_c, 11, 70, 0
1, 13319, Note_on_c, 11, 70, 60
1, 13320, Note_on_c, 11, 63, 60
1, 13320, Note_on_c, 11, 67, 60
1, 13320, Note_on_c, 12, 63, 102
1, 13320, Note_on_c, 13, 63, 102
1, 13403, Note_on_c, 11, 63, 0
1, 13411, Note_on_c, 10, 55, 0
1, 13432, Note_on_c, 11, 67, 0
1, 13437, Note_on_c, 11, 70, 0
1, 13440, Note_on_c, 8, 46, 64
1, 13440, Note_on_c, 10, 50, 74
1, 13440, Note_on_c, 11, 65, 87
1, 13440, Note_on_c, 11, 70, 84
1, 13441, Note_on_c, 11, 62, 84
1, 13462, Note_on_c, 8, 51, 0
1, 13607, Note_on_c, 8, 46, 0
1, 13654, Note_on_c, 12, 63, 0
1, 13654, Note_on_c, 13, 63, 0
1, 13680, Note_on_c, 8, 46, 64
1, 13680, Note_on_c, 12, 65, 102
1, 13680, Note_on_c, 13, 65, 102
1, 13856, Note_on_c, 11, 65, 0
